id_compromiso,nivel_fuente,naturaleza,tema,fase,accion_o_requisito_normalizado,indicador_parametro,umbral_valor,unidad,frecuencia_plazo,momento_cumplimiento,responsable_o_actor,autoridad_control,documento_fuente,pagina_pdf,folio,seccion_numeral,cita_fuente,estado_en_expediente,metodo_extraccion,relacion_con_otro,criterio_inclusion,caveat
COM279,respuesta SIC,respuesta/propuesta del proponente,,,"Los eventos de duraciones superiores al máximo obtenido en la simulación de Monte Carlo se gestionarán mediante un Plan de Acción de Emergencia, con el objetivo de minimizar el tiempo de funcionamiento de los generadores.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,23,,,"Los eventos de duraciones superiores al máximo obtenido en la simulación de Monte Carlo se gestionarán mediante un Plan de Acción de Emergencia, con el objetivo de minimizar el tiempo de funcionamiento de los generadores.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM280,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,Este memorando documenta las metodologías de modelado de dispersión y las opciones de modelo utilizadas para demostrar que la instalación propuesta del centro de datos cumplirá con de los objetivos de Calidad del Aire.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,52,,,Este memorando documenta las metodologías de modelado de dispersión y las opciones de modelo utilizadas para demostrar que la instalación propuesta del centro de datos cumplirá con de los objetivos de Calidad del Aire.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM281,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Para esta metodología se utilizará la relación ambiental mínima NO2 / NOX predeterminada de 0,5 y la relación ambiental máxima de 0,9.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,57,,,"Para esta metodología se utilizará la relación ambiental mínima NO2 / NOX predeterminada de 0,5 y la relación ambiental máxima de 0,9.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM282,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Además, se utilizarán otras estaciones de monitorización para la estimación de PM10 de 1 hora y anuales de NO2, 24 horas y anuales.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,77,,,"Además, se utilizarán otras estaciones de monitorización para la estimación de PM10 de 1 hora y anuales de NO2, 24 horas y anuales.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM283,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"La evaluación de la integridad de los datos propone que la estación de Barradas no conforma con la integridad de los datos para NO2, PM2.5 y PM10, por lo tanto, solo se utilizará SO2 de esta estación para esta evaluación.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,79,,,"La evaluación de la integridad de los datos propone que la estación de Barradas no conforma con la integridad de los datos para NO2, PM2.5 y PM10, por lo tanto, solo se utilizará SO2 de esta estación para esta evaluación.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM284,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Anual NO2 DVs estimado con medidas horarias de las estaciones barradas, Curva de Maronas y Tres Cruces Estación Anual NO2 DV (µg/m3) Curva de Maronas (2018) 25,7 Tres Cruces (2015) 39,0 Para esta evaluación se utilizará, 39,0 µg/m3.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,80,,,"Anual NO2 DVs estimado con medidas horarias de las estaciones barradas, Curva de Maronas y Tres Cruces Estación Anual NO2 DV (µg/m3) Curva de Maronas (2018) 25,7 Tres Cruces (2015) 39,0 Para esta evaluación se utilizará, 39,0 µg/m3.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM285,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"24 horas y PM2.5 DV anuales estimados con medidas diarias desde la estación de Old City Estación Anual PM2.5 DV (µg/m3) 24 horas PM2.5 DV (µg/m3) Ciudad Vieja 8.3 15.4 Para esta evaluación se utilizará, El DV de PM2.5 calculado por Ciudad Vieja con anual y 24 horas.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,81,,,"24 horas y PM2.5 DV anuales estimados con medidas diarias desde la estación de Old City Estación Anual PM2.5 DV (µg/m3) 24 horas PM2.5 DV (µg/m3) Ciudad Vieja 8.3 15.4 Para esta evaluación se utilizará, El DV de PM2.5 calculado por Ciudad Vieja con anual y 24 horas.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM286,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"DV Estimados para períodos de PM10 cada 24 horas y anuales con medidas diarias en la estación de Tres Cruces Estación Anual PM10 DV (µg/m3) 24 horas PM10 DV (µg/m3) Tres Cruces 28,0 40,9 Para esta evaluación se utilizarán los DV calculados por Tres Cruces para PM10 anuales y de 24 horas.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,81,,,"DV Estimados para períodos de PM10 cada 24 horas y anuales con medidas diarias en la estación de Tres Cruces Estación Anual PM10 DV (µg/m3) 24 horas PM10 DV (µg/m3) Tres Cruces 28,0 40,9 Para esta evaluación se utilizarán los DV calculados por Tres Cruces para PM10 anuales y de 24 horas.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM287,respuesta SIC,respuesta/propuesta del proponente,generadores_combustible; ruido,operación,"Tabla 5-2 NPS resultantes con DC “Los Teros” en operación – Emergencia Receptor NPS actual (dBA) Aporte del DC (dBA) NPS Resultante (dBA) Variación respecto al nivel actual (dBA) Diurno Nocturno Escenario Modelado Diurno Nocturno Diurno Nocturno MR1 68,7 67,0 61,8 69,5 68,1 0,8 1,1 MR2 63,0 55,2 62,6 65,8 63,3 2,8 8,1 Tabla 5-3 NPS resultantes con DC “Los Teros” en operación – Mantenimiento generador S Receptor NPS actual (dBA) Aporte del DC (dBA) NPS Resultante (dBA) Variación respecto al nivel actual (dBA) Diurno Nocturno Escenario Modelado Diurno Nocturno Diurno Nocturno MR1 68,7 67,0 56 68,9 67,3 0,2 0,3 MR2 63,0 55,2 53 64,3 57,3 0,4 2,1 Por un lado, la determinación de los NPS en los receptores MR1 y MR2 se desprende que el ambiente sonoro esta influenciado por los niveles actuales, la variación ocasionada por las tareas de mantenimiento a desarrollar en el Centro de Datos es menor a 1 dBA, dado que se desarrollarán únicamente en horario diurno, y por tanto, imperceptible por el oído humano.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,94,,,"Tabla 5-2 NPS resultantes con DC “Los Teros” en operación – Emergencia Receptor NPS actual (dBA) Aporte del DC (dBA) NPS Resultante (dBA) Variación respecto al nivel actual (dBA) Diurno Nocturno Escenario Modelado Diurno Nocturno Diurno Nocturno MR1 68,7 67,0 61,8 69,5 68,1 0,8 1,1 MR2 63,0 55,2 62,6 65,8 63,3 2,8 8,1 Tabla 5-3 NPS resultantes con DC “Los Teros” en operación – Mantenimiento generador S Receptor NPS actual (dBA) Aporte del DC (dBA) NPS Resultante (dBA) Variación respecto al nivel actual (dBA) Diurno Nocturno Escenario Modelado Diurno Nocturno Diurno Nocturno MR1 68,7 67,0 56 68,9 67,3 0,2 0,3 MR2 63,0 55,2 53 64,3 57,3 0,4 2,1 Por un lado, la determinación de los NPS en los receptores MR1 y MR2 se desprende que el ambiente sonoro esta influenciado por los niveles actuales, la variación ocasionada por las tareas de mantenimiento a desarrollar en el Centro de Datos es menor a 1 dBA, dado que se desarrollarán únicamente en horario diurno, y por tanto, imperceptible por el oído humano.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM288,respuesta SIC,respuesta/propuesta del proponente,ruido,operación,"Conclusiones A partir de la modelación de los niveles de presión sonora realizados para el proyecto Los Teros, teniendo en cuenta los nuevos generadores a instalar, se tienen los niveles de NPS que se generarán en el entorno durante la operación de emergencia y tareas de mantenimiento.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,105,,,"Conclusiones A partir de la modelación de los niveles de presión sonora realizados para el proyecto Los Teros, teniendo en cuenta los nuevos generadores a instalar, se tienen los niveles de NPS que se generarán en el entorno durante la operación de emergencia y tareas de mantenimiento.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM289,respuesta SIC,respuesta/propuesta del proponente,,,"Específicamente para el proyecto de Los Teros y su tecnología seleccionada, se incorporarán buenas prácticas operativas y de diseño de infraestructuras relativas a la eficiencia energética en todos los aspectos del centro de datos, incluyendo: • Equipamiento de TI: o El centro utilizará chips de alta eficiencia para los equipos informáticos.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,107,,,"Específicamente para el proyecto de Los Teros y su tecnología seleccionada, se incorporarán buenas prácticas operativas y de diseño de infraestructuras relativas a la eficiencia energética en todos los aspectos del centro de datos, incluyendo: • Equipamiento de TI: o El centro utilizará chips de alta eficiencia para los equipos informáticos.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM290,respuesta SIC,respuesta/propuesta del proponente,energia,,"Se utilizarán las últimas versiones de los equipos informáticos de alta eficiencia propios de la empresa, que actualmente son capaces de suministrar aproximadamente el triple de potencia informática por la misma cantidad de energía eléctrica en comparación con los equipos estándar de hace 5 años.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,107,,,"Se utilizarán las últimas versiones de los equipos informáticos de alta eficiencia propios de la empresa, que actualmente son capaces de suministrar aproximadamente el triple de potencia informática por la misma cantidad de energía eléctrica en comparación con los equipos estándar de hace 5 años.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM291,respuesta SIC,respuesta/propuesta del proponente,refrigeracion,,"En su lugar, utilizará chillers enfriados por aire como sistema de refrigeración.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,108,,,"En su lugar, utilizará chillers enfriados por aire como sistema de refrigeración.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM292,respuesta SIC,respuesta/propuesta del proponente,refrigeracion; energia; gei_clima; refrigerantes,,"Con el centro de datos operando a su máxima capacidad se prevé tener valores de PUE mínimo y máximo de aproximadamente 1,12 y 1,35 respectivamente, con un PUE medio anual dentro de ese rango. o Se instalarán chillers de última generación que utilizan refrigerante de bajo PCA, compresores de levitación magnética y ventiladores super eficientes que permiten funcionar con enfriamiento gratuito (“free cooling”) parcial o total durante el año para aprovechar el clima ambiental favorable de la región y reducir el consumo de energía necesario del equipo de refrigeración. o El equipo de refrigeración utilizará tecnología de accionamiento de frecuencia variable (VFD) en lugar de equipos menos eficientes de velocidad fija.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,108,,,"Con el centro de datos operando a su máxima capacidad se prevé tener valores de PUE mínimo y máximo de aproximadamente 1,12 y 1,35 respectivamente, con un PUE medio anual dentro de ese rango. o Se instalarán chillers de última generación que utilizan refrigerante de bajo PCA, compresores de levitación magnética y ventiladores super eficientes que permiten funcionar con enfriamiento gratuito (“free cooling”) parcial o total durante el año para aprovechar el clima ambiental favorable de la región y reducir el consumo de energía necesario del equipo de refrigeración. o El equipo de refrigeración utilizará tecnología de accionamiento de frecuencia variable (VFD) en lugar de equipos menos eficientes de velocidad fija.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM293,respuesta SIC,respuesta/propuesta del proponente,refrigeracion; energia; luz_paisaje; mitigacion_monitoreo,construcción y operación,"Los VFD tendrán una eficiencia mínima prevista del 96%. • Sistema eléctrico: o El diseño del sitio contará con un Sistema de Monitoreo de Energía para medir datos de uso de energía, que se utilizarán para el monitoreo, análisis, y pronóstico del consumo energético, para promover la eficiencia energética en la operación del centro de datos. o Los transformadores eléctricos se construirán según normas de alta eficiencia: ▪ Está previsto que los transformadores de aceite de la subestación primaria y los transformadores secos de la subestación secundaria tengan un rendimiento mínimo del 99%. ▪ Está previsto que los transformadores de tipo seco de distribución tengan un rendimiento mínimo del 98%. • Instalación general: o El diseño del emplazamiento incluirá el despliegue de controles inteligentes de temperatura, iluminación y refrigeración en todo el recinto.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,108,,,"Los VFD tendrán una eficiencia mínima prevista del 96%. • Sistema eléctrico: o El diseño del sitio contará con un Sistema de Monitoreo de Energía para medir datos de uso de energía, que se utilizarán para el monitoreo, análisis, y pronóstico del consumo energético, para promover la eficiencia energética en la operación del centro de datos. o Los transformadores eléctricos se construirán según normas de alta eficiencia: ▪ Está previsto que los transformadores de aceite de la subestación primaria y los transformadores secos de la subestación secundaria tengan un rendimiento mínimo del 99%. ▪ Está previsto que los transformadores de tipo seco de distribución tengan un rendimiento mínimo del 98%. • Instalación general: o El diseño del emplazamiento incluirá el despliegue de controles inteligentes de temperatura, iluminación y refrigeración en todo el recinto.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM294,respuesta SIC,respuesta/propuesta del proponente,energia,,"3 o El centro incluirá una función de recuperación de energía en el sistema de calefacción, ventilación y aire acondicionado de las oficinas para aumentar la eficiencia energética del edificio.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuestas-SIC-02-y-SIC-03.pdf,109,,,"3 o El centro incluirá una función de recuperación de energía en el sistema de calefacción, ventilación y aire acondicionado de las oficinas para aumentar la eficiencia energética del edificio.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM295,requerimiento de autoridad,requerimiento/condición de autoridad,,,"Por tanto se reitera al titular que deberá presentar los resultados de modelación en la operativa normal y de emergencia así como los resultados del análisis de riesgo, incluyendo la zona de Parque de las Ciencias localizada por fuera del predio del proyecto, a los efectos de poder continuar con la puesta de manifiesto público del IAR.",,,,,,DINACEA / Ministerio de Ambiente,,Solicitud-de-informacion-complementaria-04-e-IAR.pdf,1,,,"Por tanto se reitera al titular que deberá presentar los resultados de modelación en la operativa normal y de emergencia así como los resultados del análisis de riesgo, incluyendo la zona de Parque de las Ciencias localizada por fuera del predio del proyecto, a los efectos de poder continuar con la puesta de manifiesto público del IAR.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM296,requerimiento de autoridad,requerimiento/condición de autoridad,,,"En lo referente a su contenido, el IAR deberá ajustarse a lo dispuesto en el Art.",,,,,,DINACEA / Ministerio de Ambiente,,Solicitud-de-informacion-complementaria-04-e-IAR.pdf,1,,,"En lo referente a su contenido, el IAR deberá ajustarse a lo dispuesto en el Art.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM297,requerimiento de autoridad,evaluación/criterio de autoridad,,,"Indicar, cuando corresponda, si el proyecto generará nuevos puestos de trabajo para su funcionamiento.",,,,,,DINACEA / Ministerio de Ambiente,,Solicitud-de-informacion-complementaria-04-e-IAR.pdf,2,,,"Indicar, cuando corresponda, si el proyecto generará nuevos puestos de trabajo para su funcionamiento.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM298,requerimiento de autoridad,requerimiento/condición de autoridad,aire_emisiones,,"Por ejemplo en caso de corresponder a efectos por emisiones se deberán señalar las emisiones al aire –gaseosas, sonoras, de material particulado, vibraciones, etc.; líquidas y residuos sólidos, se debe indicar la calidad y cantidad por unidad de tiempo o de producción, indicando la fuente de las emisiones.",,,,,,DINACEA / Ministerio de Ambiente,,Solicitud-de-informacion-complementaria-04-e-IAR.pdf,2,,,"Por ejemplo en caso de corresponder a efectos por emisiones se deberán señalar las emisiones al aire –gaseosas, sonoras, de material particulado, vibraciones, etc.; líquidas y residuos sólidos, se debe indicar la calidad y cantidad por unidad de tiempo o de producción, indicando la fuente de las emisiones.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM299,requerimiento de autoridad,evaluación/criterio de autoridad,mitigacion_monitoreo,,"Cuando corresponda, indicar qué se hará con las emisiones al aire, líquidas y sólidas, más significativas que generará el proyecto indicando las medidas tecnológicas previstas para reducirlas y disponerlas, así como el plan de gestión de riesgos.",,,,,,DINACEA / Ministerio de Ambiente,,Solicitud-de-informacion-complementaria-04-e-IAR.pdf,2,,,"Cuando corresponda, indicar qué se hará con las emisiones al aire, líquidas y sólidas, más significativas que generará el proyecto indicando las medidas tecnológicas previstas para reducirlas y disponerlas, así como el plan de gestión de riesgos.",condición/requerimiento del expediente; verificar relación con Resolución 644/2024,native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,
COM300,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,Este memorando documenta las metodologías de modelado de dispersión y las opciones de modelo utilizadas para demostrar que la instalación propuesta del centro de datos cumplirá con de los objetivos de Calidad del Aire.,,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,4,,,Este memorando documenta las metodologías de modelado de dispersión y las opciones de modelo utilizadas para demostrar que la instalación propuesta del centro de datos cumplirá con de los objetivos de Calidad del Aire.,"potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM301,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Para esta metodología se utilizará la relación ambiental mínima NO2 / NOX predeterminada de 0,5 y la relación ambiental máxima de 0,9.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,9,,,"Para esta metodología se utilizará la relación ambiental mínima NO2 / NOX predeterminada de 0,5 y la relación ambiental máxima de 0,9.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM302,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Además, se utilizarán otras estaciones de monitorización para la estimación de PM10 de 1 hora y anuales de NO2, 24 horas y anuales.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,28,,,"Además, se utilizarán otras estaciones de monitorización para la estimación de PM10 de 1 hora y anuales de NO2, 24 horas y anuales.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM303,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"La evaluación de la integridad de los datos propone que la estación de Barradas no conforma con la integridad de los datos para NO2, PM2.5 y PM10, por lo tanto, solo se utilizará SO2 de esta estación para esta evaluación.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,30,,,"La evaluación de la integridad de los datos propone que la estación de Barradas no conforma con la integridad de los datos para NO2, PM2.5 y PM10, por lo tanto, solo se utilizará SO2 de esta estación para esta evaluación.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM304,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"Anual NO2 DVs estimado con medidas horarias de las estaciones barradas, Curva de Maronas y Tres Cruces Estación Anual NO2 DV (µg/m3) Curva de Maronas (2018) 25,7 Tres Cruces (2015) 39,0 Para esta evaluación se utilizará, 39,0 µg/m3.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,31,,,"Anual NO2 DVs estimado con medidas horarias de las estaciones barradas, Curva de Maronas y Tres Cruces Estación Anual NO2 DV (µg/m3) Curva de Maronas (2018) 25,7 Tres Cruces (2015) 39,0 Para esta evaluación se utilizará, 39,0 µg/m3.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM305,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"24 horas y PM2.5 DV anuales estimados con medidas diarias desde la estación de Old City Estación Anual PM2.5 DV (µg/m3) 24 horas PM2.5 DV (µg/m3) Ciudad Vieja 8.3 15.4 Para esta evaluación se utilizará, El DV de PM2.5 calculado por Ciudad Vieja con anual y 24 horas.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,32,,,"24 horas y PM2.5 DV anuales estimados con medidas diarias desde la estación de Old City Estación Anual PM2.5 DV (µg/m3) 24 horas PM2.5 DV (µg/m3) Ciudad Vieja 8.3 15.4 Para esta evaluación se utilizará, El DV de PM2.5 calculado por Ciudad Vieja con anual y 24 horas.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM306,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,,"DV Estimados para períodos de PM10 cada 24 horas y anuales con medidas diarias en la estación de Tres Cruces Estación Anual PM10 DV (µg/m3) 24 horas PM10 DV (µg/m3) Tres Cruces 28,0 40,9 Para esta evaluación se utilizarán los DV calculados por Tres Cruces para PM10 anuales y de 24 horas.",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,32,,,"DV Estimados para períodos de PM10 cada 24 horas y anuales con medidas diarias en la estación de Tres Cruces Estación Anual PM10 DV (µg/m3) 24 horas PM10 DV (µg/m3) Tres Cruces 28,0 40,9 Para esta evaluación se utilizarán los DV calculados por Tres Cruces para PM10 anuales y de 24 horas.","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
COM307,respuesta SIC,respuesta/propuesta del proponente,aire_emisiones,operación,"3 Para la evaluación de escenarios contingentes asociados a la emisión de NO2 por entrada en operación de los generadores de respaldo, se propone la utilización de los niveles guía de exposición aguda (AEGLs) recogidos por la US EPA (National Research Council, 2012).",,,,,,Eleanor Applications S.R.L. / documentación del proponente,DINACEA,Respuesta-SIC-04-V2.pdf,36,,,"3 Para la evaluación de escenarios contingentes asociados a la emisión de NO2 por entrada en operación de los generadores de respaldo, se propone la utilización de los niveles guía de exposición aguda (AEGLs) recogidos por la US EPA (National Research Council, 2012).","potencialmente incorporado por referencia por Res. 644/2024, num. 1.a; sujeto a prevalencia de la Resolución",native,,lenguaje explícito de obligación/medida/previsión + término ambiental en la misma unidad textual,Las respuestas SIC pueden reproducir literalmente el requerimiento de DINACEA; revisar contexto para atribución exacta.
